#metric_id,frequency_type,subject,measure,gdf_id,graph_id,discovery_ts
030001000200000000000000000000000D000A0002000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Failed attempt/Sec,10187,3,1617690290
030001000200000000000000000000000D000A0003000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Reset recieved/Sec,10187,4,1617690290
030001000200000000000000000000000D000A0004000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Segments received/Sec,10187,5,1617690290
030001000200000000000000000000000D000A0005000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Segments send out/Sec,10187,6,1617690290
030001000200000000000000000000000D000A0006000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Segments retransmitted/Sec,10187,7,1617690290
030001000200000000000000000000000D000A0007000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Bad segments received/Sec,10187,8,1617690290
030001000200000000000000000000000D000A0008000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:Resets sent/Sec,10187,9,1617690290
030001000200000000000000000000000D000A0009000000,1,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance,MGType:Network Metrics>MGroup:TCP Stats Rate (Linux)>Metric:SYNs To LISTEN Sockets Dropped/Sec,10187,10,1617690290
030001008700000000000000010000000E00020000000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Elapsed Time(Sec),10568,1,1617690290
030001008700000000000000010000000E00020001000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process CPU Time(Sec),10568,2,1617690290
030001008700000000000000010000000E00020002000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Virtual Memory(KB),10568,3,1617690290
030001008700000000000000010000000E00020003000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process RSS Size(KB),10568,4,1617690290
030001008700000000000000010000000E00020004000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process CPU Core Usage(Pct),10568,5,1617690290
030001008700000000000000010000000E00020005000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Memory Used(Pct),10568,6,1617690290
030001008700000000000000010000000E00020006000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Thread Count,10568,7,1617690290
030001008700000000000000010000000E00020007000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Open Files Soft Limit,10568,8,1617690290
030001008700000000000000010000000E00020008000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Open Files Hard Limit,10568,9,1617690290
030001008700000000000000010000000E00020009000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Open Files,10568,10,1617690290
030001008700000000000000010000000E0002000A000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:CavMonAgent,MGType:Application Metrics>MGroup:Process Stats Ex V2>Metric:Process Open Files (Pct),10568,11,1617690290
03000100F400000000000000000000000F00000000000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Current Connections,10149,1,1617690290
03000100F400000000000000000000000F00000001000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Total Connections,10149,2,1617690290
03000100F400000000000000000000000F00000002000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Connections per second,10149,3,1617690290
03000100F400000000000000000000000F00000003000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Connection Structures,10149,4,1617690290
03000100F400000000000000000000000F00000004000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Total Retrieval Request/Sec,10149,5,1617690290
03000100F400000000000000000000000F00000005000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Memcache Get Hits/Sec,10149,6,1617690290
03000100F400000000000000000000000F00000006000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Get Hits (Pct),10149,7,1617690290
03000100F400000000000000000000000F00000007000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Memcache Get Miss/Sec,10149,8,1617690290
03000100F400000000000000000000000F00000008000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Get Miss (Pct),10149,9,1617690290
03000100F400000000000000000000000F00000009000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Data Read(GB),10149,10,1617690290
03000100F400000000000000000000000F0000000A000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Recieved Througput(Kbps),10149,11,1617690290
03000100F400000000000000000000000F0000000B000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Data Written(GB),10149,12,1617690290
03000100F400000000000000000000000F0000000C000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Sent Throughput(Kbps),10149,13,1617690290
03000100F400000000000000000000000F0000000D000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Current Items Size(MB),10149,14,1617690290
03000100F400000000000000000000000F0000000E000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Current Items,10149,15,1617690290
03000100F400000000000000000000000F0000000F000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Total Items,10149,16,1617690290
03000100F400000000000000000000000F00000010000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Items Added per Second,10149,17,1617690290
03000100F400000000000000000000000F00000011000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Total Storage Requests/Sec,10149,18,1617690290
03000100F400000000000000000000000F00000012000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Flush Commands,10149,19,1617690290
03000100F400000000000000000000000F00000013000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Touch Commands,10149,20,1617690290
03000100F400000000000000000000000F00000014000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Delete Misses,10149,21,1617690290
03000100F400000000000000000000000F00000015000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Delete Hits,10149,22,1617690290
03000100F400000000000000000000000F00000016000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Incr Misses,10149,23,1617690290
03000100F400000000000000000000000F00000017000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Incr Hits,10149,24,1617690290
03000100F400000000000000000000000F00000018000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Decr Misses,10149,25,1617690290
03000100F400000000000000000000000F00000019000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Decr Hits,10149,26,1617690290
03000100F400000000000000000000000F0000001A000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Cas Misses,10149,27,1617690290
03000100F400000000000000000000000F0000001B000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Cas Hits,10149,28,1617690290
03000100F400000000000000000000000F0000001C000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Cas badval,10149,29,1617690290
03000100F400000000000000000000000F0000001D000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Touch Hits,10149,30,1617690290
03000100F400000000000000000000000F0000001E000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Touch Misses,10149,31,1617690290
03000100F400000000000000000000000F0000001F000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Authenticated Commands,10149,32,1617690290
03000100F400000000000000000000000F00000020000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Auth error,10149,33,1617690290
03000100F400000000000000000000000F00000021000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Uptime(Days),10149,34,1617690290
03000100F400000000000000000000000F00000022000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Rusage User(sec),10149,35,1617690290
03000100F400000000000000000000000F00000023000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Rusage System(sec),10149,36,1617690290
03000100F400000000000000000000000F00000024000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Expired Unfetched,10149,37,1617690290
03000100F400000000000000000000000F00000025000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Evicted Unfetched,10149,38,1617690290
03000100F400000000000000000000000F00000026000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Evictions,10149,39,1617690290
03000100F400000000000000000000000F00000027000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Reclaimed/Sec,10149,40,1617690290
03000100F400000000000000000000000F00000028000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Accepting connections,10149,41,1617690290
03000100F400000000000000000000000F00000029000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Crawler Reclaimed,10149,42,1617690290
03000100F400000000000000000000000F0000002A000000,2,customer:Default>application:Default>Tier:Cavisson>Server:NDAppliance>Instance:Instance>CacheName:Default,MGType:Application Metrics>MGroup:Memcache Stats>Metric:Hash power level,10149,43,1617690290
